"","CUST_id","week","store_choice","brand","age_bins","gender","educ","income_level","density_cat","kids","store1_dist","store1_rtg","store2_rtg","store2_dist","visits"
"8321","CUST_1944",7,"store2","store","60-69","female","College","high","suburban",0,2.2,4.4,4.8,2.7,14
"8322","CUST_1944",18,"store1","store","60-69","female","College","high","suburban",0,2.2,4.4,4.8,2.7,14
"8323","CUST_1944",10.5,"store1","store","60-69","female","College","high","suburban",0,2.2,4.4,4.8,2.7,14
"8324","CUST_1944",14.5,"store1","store","60-69","female","College","high","suburban",0,2.2,4.4,4.8,2.7,14
"8325","CUST_1944",24.5,"store1","store","60-69","female","College","high","suburban",0,2.2,4.4,4.8,2.7,14
"8326","CUST_1923",24,"store1","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8327","CUST_1923",26,"store1","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8328","CUST_1923",10.5,"store2","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8329","CUST_1923",19.5,"store1","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8330","CUST_1923",10,"store1","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8331","CUST_1923",6,"store1","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8332","CUST_1923",9,"store2","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8333","CUST_1923",23,"store1","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8334","CUST_1923",20,"store2","store","60-69","female","HS","high","suburban",0,5.9,4.2,4.4,6,9
"8335","CUST_1405",14,"store1","store","18-29","female","Grad School","low","urban",0,0.4,4.3,4.4,0.5,5
"8336","CUST_1405",13.5,"store1","store","18-29","female","Grad School","low","urban",0,0.4,4.3,4.4,0.5,5
"8337","CUST_1405",25,"store1","store","18-29","female","Grad School","low","urban",0,0.4,4.3,4.4,0.5,5
"8338","CUST_1405",9,"store1","store","18-29","female","Grad School","low","urban",0,0.4,4.3,4.4,0.5,5
"8339","CUST_1405",6.5,"store1","store","18-29","female","Grad School","low","urban",0,0.4,4.3,4.4,0.5,5
"8340","CUST_1663",21.5,"store2","store","40-49","female","College","high","urban",0,1.5,4.3,4.4,2.4,5
"8341","CUST_1663",27,"store1","store","40-49","female","College","high","urban",0,1.5,4.3,4.4,2.4,5
"8342","CUST_1663",23.5,"store1","store","40-49","female","College","high","urban",0,1.5,4.3,4.4,2.4,5
"8343","CUST_1663",1.5,"store1","store","40-49","female","College","high","urban",0,1.5,4.3,4.4,2.4,5
"8344","CUST_1663",7.5,"store1","store","40-49","female","College","high","urban",0,1.5,4.3,4.4,2.4,5
"8345","CUST_224",15,"store1","store","50-59","male","Some College","high","exurban",0,1,4.7,4.8,1.3,6
"8346","CUST_224",20,"store1","store","50-59","male","Some College","high","exurban",0,1,4.7,4.8,1.3,6
"8347","CUST_224",16.5,"store1","store","50-59","male","Some College","high","exurban",0,1,4.7,4.8,1.3,6
"8348","CUST_224",18.5,"store1","store","50-59","male","Some College","high","exurban",0,1,4.7,4.8,1.3,6
"8349","CUST_224",23.5,"store1","store","50-59","male","Some College","high","exurban",0,1,4.7,4.8,1.3,6
"8350","CUST_224",2.5,"store1","store","50-59","male","Some College","high","exurban",0,1,4.7,4.8,1.3,6
"8351","CUST_1101",8.5,"store1","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8352","CUST_1101",3,"store1","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8353","CUST_1101",11,"store1","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8354","CUST_1101",12.5,"store1","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8355","CUST_1101",9.5,"store2","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8356","CUST_1101",23.5,"store1","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8357","CUST_1101",25,"store1","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8358","CUST_1101",19,"store2","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8359","CUST_1101",16.5,"store2","store","50-59","female","Some College","high","suburban",0,2.4,4.4,4.4,3.9,9
"8360","CUST_186",26,"store1","store","18-29","male","College","low","urban",0,0.3,4.3,4.4,1,6
"8361","CUST_186",23.5,"store1","store","18-29","male","College","low","urban",0,0.3,4.3,4.4,1,6
"8362","CUST_186",18,"store2","store","18-29","male","College","low","urban",0,0.3,4.3,4.4,1,6
"8363","CUST_186",21,"store1","store","18-29","male","College","low","urban",0,0.3,4.3,4.4,1,6
"8364","CUST_186",2.5,"store2","store","18-29","male","College","low","urban",0,0.3,4.3,4.4,1,6
"8365","CUST_186",26.5,"store1","store","18-29","male","College","low","urban",0,0.3,4.3,4.4,1,6
"8366","CUST_716",13,"store2","store","18-29","female","Grad School","high","urban",0,0.5,4.4,4.3,1.1,4
"8367","CUST_716",6,"store1","store","18-29","female","Grad School","high","urban",0,0.5,4.4,4.3,1.1,4
"8368","CUST_716",23,"store1","store","18-29","female","Grad School","high","urban",0,0.5,4.4,4.3,1.1,4
"8369","CUST_716",20,"store1","store","18-29","female","Grad School","high","urban",0,0.5,4.4,4.3,1.1,4
"8370","CUST_1498",12,"store1","store","30-39","female","Grad School","high","greater urban",2,1.1,4.2,4.4,1.7,6
"8371","CUST_1498",25,"store1","store","30-39","female","Grad School","high","greater urban",2,1.1,4.2,4.4,1.7,6
"8372","CUST_1498",15.5,"store1","store","30-39","female","Grad School","high","greater urban",2,1.1,4.2,4.4,1.7,6
"8373","CUST_1498",21.5,"store1","store","30-39","female","Grad School","high","greater urban",2,1.1,4.2,4.4,1.7,6
"8374","CUST_1498",20,"store1","store","30-39","female","Grad School","high","greater urban",2,1.1,4.2,4.4,1.7,6
"8375","CUST_1498",9,"store1","store","30-39","female","Grad School","high","greater urban",2,1.1,4.2,4.4,1.7,6
"8376","CUST_1009",14.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8377","CUST_1009",10.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8378","CUST_1009",21.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8379","CUST_1009",9,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8380","CUST_1009",8,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8381","CUST_1009",17.5,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8382","CUST_1009",4,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8383","CUST_1009",7.5,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8384","CUST_1009",12.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8385","CUST_1009",20.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8386","CUST_1009",21,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8387","CUST_1009",6,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8388","CUST_1009",22,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8389","CUST_1009",26,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8390","CUST_1009",24,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8391","CUST_1009",24.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8392","CUST_1009",17,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8393","CUST_1009",0.5,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8394","CUST_1009",11.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8395","CUST_1009",5,"store2","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8396","CUST_1009",9.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8397","CUST_1009",18.5,"store1","store","30-39","male","Some College","high","exurban",1,0.9,4.3,4.3,1.7,22
"8398","CUST_1941",21.5,"store1","store","30-39","male","College","high","suburban",0,2.7,4.1,4.7,4.2,6
"8399","CUST_1941",6,"store1","store","30-39","male","College","high","suburban",0,2.7,4.1,4.7,4.2,6
"8400","CUST_1941",7,"store1","store","30-39","male","College","high","suburban",0,2.7,4.1,4.7,4.2,6
"8401","CUST_1941",8,"store1","store","30-39","male","College","high","suburban",0,2.7,4.1,4.7,4.2,6
"8402","CUST_1941",14.5,"store1","store","30-39","male","College","high","suburban",0,2.7,4.1,4.7,4.2,6
"8403","CUST_1941",10.5,"store1","store","30-39","male","College","high","suburban",0,2.7,4.1,4.7,4.2,6
"8404","CUST_608",1.5,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8405","CUST_608",7,"store2","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8406","CUST_608",15,"store2","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8407","CUST_608",10,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8408","CUST_608",5,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8409","CUST_608",24,"store2","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8410","CUST_608",21,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8411","CUST_608",18.5,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8412","CUST_608",22,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8413","CUST_608",5.5,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8414","CUST_608",10.5,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8415","CUST_608",8.5,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8416","CUST_608",26,"store1","store","50-59","female","HS","high","suburban",0,2,4.4,4.4,5.3,13
"8417","CUST_1226",18.5,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8418","CUST_1226",16.5,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8419","CUST_1226",4,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8420","CUST_1226",15.5,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8421","CUST_1226",25.5,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8422","CUST_1226",5.5,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8423","CUST_1226",7,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8424","CUST_1226",6,"store1","store","40-49","female","Some College","high","greater urban",2,1.3,4.2,4.2,2.5,8
"8425","CUST_286",1.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8426","CUST_286",17.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8427","CUST_286",15,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8428","CUST_286",2.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8429","CUST_286",9,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8430","CUST_286",8.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8431","CUST_286",4.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8432","CUST_286",13.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8433","CUST_286",14.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8434","CUST_286",3.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8435","CUST_286",7.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8436","CUST_286",20,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8437","CUST_286",5.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8438","CUST_286",14,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8439","CUST_286",18,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8440","CUST_286",3,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8441","CUST_286",8,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8442","CUST_286",22.5,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8443","CUST_286",25,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8444","CUST_286",21,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8445","CUST_286",9.5,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8446","CUST_286",10,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8447","CUST_286",22,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8448","CUST_286",18.5,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8449","CUST_286",11,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8450","CUST_286",5,"store2","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8451","CUST_286",1,"store1","store","30-39","female","Grad School","high","exurban",2,5.4,4.3,4.2,6.7,27
"8452","CUST_1161",2.5,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8453","CUST_1161",12,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8454","CUST_1161",4,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8455","CUST_1161",20.5,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8456","CUST_1161",24,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8457","CUST_1161",0.5,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8458","CUST_1161",22,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8459","CUST_1161",11,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8460","CUST_1161",23,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8461","CUST_1161",10.5,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8462","CUST_1161",6.5,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8463","CUST_1161",19,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8464","CUST_1161",13.5,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8465","CUST_1161",27,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8466","CUST_1161",14,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8467","CUST_1161",21.5,"store2","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8468","CUST_1161",18,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8469","CUST_1161",5,"store1","store","40-49","female","College","high","suburban",4,2.4,4.4,4.2,4.4,18
"8470","CUST_1638",3,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8471","CUST_1638",24,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8472","CUST_1638",5.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8473","CUST_1638",16.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8474","CUST_1638",15.5,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8475","CUST_1638",9,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8476","CUST_1638",11.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8477","CUST_1638",2.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8478","CUST_1638",1.5,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8479","CUST_1638",19,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8480","CUST_1638",13.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8481","CUST_1638",1,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8482","CUST_1638",21,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8483","CUST_1638",26.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8484","CUST_1638",24.5,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8485","CUST_1638",20.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8486","CUST_1638",27,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8487","CUST_1638",8.5,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8488","CUST_1638",2,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8489","CUST_1638",10,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8490","CUST_1638",4.5,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8491","CUST_1638",20,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8492","CUST_1638",14,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8493","CUST_1638",18.5,"store2","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8494","CUST_1638",17.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8495","CUST_1638",22.5,"store1","store","40-49","female","College","high","suburban",4,0.4,4.4,4.2,1.9,26
"8496","CUST_1256",11,"store1","store","60-69","male","HS","high","exurban",0,2.3,4.8,4.7,2.5,6
"8497","CUST_1256",3.5,"store1","store","60-69","male","HS","high","exurban",0,2.3,4.8,4.7,2.5,6
"8498","CUST_1256",17.5,"store1","store","60-69","male","HS","high","exurban",0,2.3,4.8,4.7,2.5,6
"8499","CUST_1256",25,"store1","store","60-69","male","HS","high","exurban",0,2.3,4.8,4.7,2.5,6
"8500","CUST_1256",21.5,"store1","store","60-69","male","HS","high","exurban",0,2.3,4.8,4.7,2.5,6
"8501","CUST_1256",12,"store1","store","60-69","male","HS","high","exurban",0,2.3,4.8,4.7,2.5,6
"8502","CUST_887",7.5,"store2","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8503","CUST_887",26,"store1","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8504","CUST_887",13,"store1","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8505","CUST_887",10,"store2","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8506","CUST_887",1.5,"store2","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8507","CUST_887",4.5,"store1","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8508","CUST_887",23,"store2","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8509","CUST_887",19,"store1","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8510","CUST_887",24.5,"store2","store","60-69","female","Grad School","high","suburban",0,0.6,4.4,4.3,1.7,9
"8511","CUST_1735",6,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8512","CUST_1735",17.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8513","CUST_1735",20,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8514","CUST_1735",8.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8515","CUST_1735",1.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8516","CUST_1735",18.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8517","CUST_1735",15,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8518","CUST_1735",22.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8519","CUST_1735",19.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8520","CUST_1735",4.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8521","CUST_1735",14.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8522","CUST_1735",3.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8523","CUST_1735",9,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8524","CUST_1735",10,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8525","CUST_1735",16.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8526","CUST_1735",11.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8527","CUST_1735",27,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8528","CUST_1735",15.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8529","CUST_1735",24.5,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8530","CUST_1735",2,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8531","CUST_1735",18,"store1","store","30-39","female","Grad School","high","exurban",0,2.6,4.8,4.7,2.8,21
"8532","CUST_1678",4,"store1","store","60-69","male","College","high","suburban",0,0.6,4.3,4.2,1.6,4
"8533","CUST_1678",10.5,"store1","store","60-69","male","College","high","suburban",0,0.6,4.3,4.2,1.6,4
"8534","CUST_1678",12.5,"store1","store","60-69","male","College","high","suburban",0,0.6,4.3,4.2,1.6,4
"8535","CUST_1678",19,"store1","store","60-69","male","College","high","suburban",0,0.6,4.3,4.2,1.6,4
"8536","CUST_1860",23,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8537","CUST_1860",16.5,"store1","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8538","CUST_1860",6.5,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8539","CUST_1860",24,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8540","CUST_1860",19,"store1","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8541","CUST_1860",27,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8542","CUST_1860",16,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8543","CUST_1860",15.5,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8544","CUST_1860",14,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8545","CUST_1860",2.5,"store1","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8546","CUST_1860",2,"store1","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8547","CUST_1860",8.5,"store1","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8548","CUST_1860",22.5,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8549","CUST_1860",21,"store2","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8550","CUST_1860",13.5,"store1","store","30-39","male","Grad School","high","urban",0,0.4,4.3,4.4,0.5,15
"8551","CUST_558",24.5,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8552","CUST_558",7,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8553","CUST_558",18,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8554","CUST_558",14,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8555","CUST_558",26,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8556","CUST_558",17.5,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8557","CUST_558",14.5,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8558","CUST_558",10,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8559","CUST_558",22,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8560","CUST_558",4.5,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8561","CUST_558",11.5,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8562","CUST_558",9,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8563","CUST_558",1.5,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8564","CUST_558",5.5,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8565","CUST_558",3,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8566","CUST_558",20,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8567","CUST_558",26.5,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8568","CUST_558",8.5,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8569","CUST_558",15,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8570","CUST_558",0.5,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8571","CUST_558",4,"store2","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
"8572","CUST_558",16.5,"store1","store","60-69","female","Grad School","high","suburban",0,7.4,4.2,4.4,7.5,23
